"Q.Id","Q.CreationDate","A.AcceptedAnswerId","A.OwnerUserId","A.LastEditorUserId","A.Score","A.CommentCount","A.CreationDate"
33551747,"2015-11-05 18:08:11","None","4685471","None",2,6,"2015-11-06 08:13:18"
33560820,"2015-11-06 06:33:28","None","4685471","4685471",7,7,"2015-11-06 08:41:08"
33545767,"2015-11-05 13:26:16","None","4026830","4026830",1,4,"2015-11-06 09:09:18"
33565008,"2015-11-06 10:44:40","None","1205299","1205299",1,1,"2015-11-06 11:22:37"
33448650,"2015-10-31 06:14:26","None","5170044","None",1,0,"2015-11-06 12:11:17"
33561586,"2015-11-06 07:28:31","None","2937831","None",1,2,"2015-11-06 13:04:49"
33568244,"2015-11-06 13:44:52","None","2937831","None",18,5,"2015-11-06 14:01:46"
33526033,"2015-11-04 15:45:27","None","5529255","5529255",3,0,"2015-11-06 19:34:24"
33576024,"2015-11-06 21:29:22","None","543561","543561",3,3,"2015-11-06 21:56:25"
33574293,"2015-11-06 19:31:09","None","5170044","5170044",0,0,"2015-11-06 23:05:20"
33578833,"2015-11-07 03:30:37","None","1144035","None",1,4,"2015-11-07 03:34:19"
33578747,"2015-11-07 03:14:41","None","5530155","5530155",0,0,"2015-11-07 04:36:52"
33567508,"2015-11-06 13:06:10","None","256662","None",1,3,"2015-11-07 08:29:09"
33580820,"2015-11-07 08:38:01","None","4985176","None",3,1,"2015-11-07 10:18:49"
33592778,"2015-11-08 10:03:56","None","681865","None",1,1,"2015-11-08 10:56:05"
33568083,"2015-11-06 13:35:55","None","2285236","-1",1,6,"2015-11-08 14:03:31"
33594749,"2015-11-08 13:58:36","None","3591273","-1",4,0,"2015-11-08 14:10:10"
33594894,"2015-11-08 14:12:51","None","4805990","None",4,0,"2015-11-08 15:14:32"
33595384,"2015-11-08 15:05:00","None","2658050","None",1,3,"2015-11-08 17:25:29"
33592034,"2015-11-08 08:22:36","None","1030820","1030820",5,1,"2015-11-08 17:41:02"
33599345,"2015-11-08 21:41:44","None","2372064","None",1,1,"2015-11-08 21:55:00"
33598286,"2015-11-08 19:50:31","None","2658050","None",1,0,"2015-11-08 21:58:24"
33597836,"2015-11-08 19:06:47","None","2658050","None",1,6,"2015-11-08 22:15:39"
29818284,"2015-04-23 08:49:59","None","5149834","None",2,0,"2015-11-09 03:45:52"
33598427,"2015-11-08 20:04:31","None","1030820","None",0,1,"2015-11-09 06:27:14"
33606064,"2015-11-09 09:31:47","None","641072","None",0,0,"2015-11-09 12:47:25"
33610685,"2015-11-09 13:52:52","None","3574081","470341",170,3,"2015-11-09 14:05:45"
33610482,"2015-11-09 13:42:49","None","2658050","None",1,2,"2015-11-09 14:25:43"
33611111,"2015-11-09 14:16:45","None","4137985","4137985",3,3,"2015-11-09 14:37:35"
33600053,"2015-11-08 22:59:12","None","2658050","None",0,2,"2015-11-09 16:05:13"
33605946,"2015-11-09 09:25:59","None","1030820","1030820",2,3,"2015-11-09 17:09:48"
33613945,"2015-11-09 16:43:21","None","1625244","None",8,0,"2015-11-09 18:05:43"
33616732,"2015-11-09 19:32:04","None","3767229","216074",57,4,"2015-11-09 19:32:04"
33617638,"2015-11-09 20:27:08","None","3574081","3574081",22,2,"2015-11-09 20:52:32"
33616094,"2015-11-09 18:51:41","None","3574081","3574081",62,3,"2015-11-09 21:24:48"
33618012,"2015-11-09 20:50:07","None","2701933","None",1,2,"2015-11-09 21:28:40"
33618567,"2015-11-09 21:23:56","None","2658050","2658050",1,0,"2015-11-09 22:38:18"
33620304,"2015-11-09 23:31:25","None","3814029","None",2,1,"2015-11-09 23:58:11"
33620794,"2015-11-10 00:18:33","None","3574081","None",43,6,"2015-11-10 03:41:23"
33621547,"2015-11-10 01:52:11","None","3574081","3574081",9,3,"2015-11-10 03:59:32"
33622132,"2015-11-10 03:01:11","None","1473431","None",1,4,"2015-11-10 04:44:54"
33622842,"2015-11-10 04:24:02","None","3574081","None",41,3,"2015-11-10 05:17:49"
33624048,"2015-11-10 06:17:43","None","1090721","None",15,1,"2015-11-10 07:28:33"
3362034,"2010-07-29 11:35:16","None","398968","None",2,1,"2010-07-29 12:44:10"
33615650,"2015-11-09 18:22:41","None","3663774","None",2,0,"2015-11-10 08:40:57"
33627952,"2015-11-10 10:32:23","None","2658050","2658050",2,2,"2015-11-10 10:42:13"
33627888,"2015-11-10 10:29:30","None","1714410","1714410",10,3,"2015-11-10 11:29:53"
32759712,"2015-09-24 11:03:04","None","1712419","1712419",21,2,"2015-11-10 11:36:19"
33629734,"2015-11-10 00:13:31","None","3088924","None",4,2,"2015-11-10 12:37:16"
33607787,"2015-11-09 11:06:53","None","2963704","2963704",0,3,"2015-11-10 13:02:48"
33105634,"2015-10-13 14:41:36","None","2853091","None",0,0,"2015-11-10 13:21:35"
33631203,"2015-11-10 13:32:11","None","3036174","None",1,5,"2015-11-10 14:22:45"
33632000,"2015-11-10 14:14:01","None","4130044","None",3,0,"2015-11-10 14:39:04"
33631125,"2015-11-10 13:27:48","None","2658050","None",1,0,"2015-11-10 15:34:09"
33633370,"2015-11-10 15:19:58","None","3574081","4320693",156,4,"2015-11-10 15:41:24"
33634008,"2015-11-10 15:48:57","None","1574374","1653720",13,5,"2015-11-10 15:53:33"
33625824,"2015-11-10 08:38:45","None","2779436","2779436",7,0,"2015-11-10 16:26:24"
33634525,"2015-11-10 16:14:05","None","3574081","3574081",20,0,"2015-11-10 17:00:09"
33622613,"2015-11-10 03:56:32","None","3057648","-1",43,6,"2015-11-10 17:09:59"
33634774,"2015-11-10 16:25:55","None","2879638","None",3,2,"2015-11-10 17:54:06"
33627064,"2015-11-10 09:47:51","None","1855677","1855677",0,0,"2015-11-10 18:18:03"
33619190,"2015-11-09 22:08:02","None","610569","None",4,1,"2015-11-10 18:20:29"
33621643,"2015-11-10 02:03:39","None","5545260","5545260",27,1,"2015-11-10 19:04:10"
33636281,"2015-11-10 17:45:31","None","2658050","None",0,1,"2015-11-10 19:29:22"
33637924,"2015-11-10 19:23:41","None","5202253","5202253",1,0,"2015-11-10 19:47:06"
33634797,"2015-11-10 16:26:41","None","1136345","None",1,0,"2015-11-10 20:02:40"
33638122,"2015-11-10 19:35:25","None","2658050","2658050",2,5,"2015-11-10 20:06:26"
33612296,"2015-11-09 15:18:24","None","140510","None",7,3,"2015-11-10 20:59:05"
33638530,"2015-11-10 20:02:30","None","2658050","2658050",1,0,"2015-11-10 22:20:45"
33641231,"2015-11-10 22:55:16","None","1240268","None",2,5,"2015-11-10 23:30:10"
33641088,"2015-11-10 22:45:20","None","5484687","None",3,0,"2015-11-10 23:39:58"
33616593,"2015-11-09 19:23:22","None","1695962","1695962",14,0,"2015-11-11 00:00:48"
33636925,"2015-11-10 18:23:38","None","1840190","None",44,11,"2015-11-11 01:43:09"
33643882,"2015-11-11 03:39:39","None","5543198","None",4,0,"2015-11-11 04:17:20"
33641799,"2015-11-10 23:43:14","None","5545260","5545260",28,0,"2015-11-11 05:30:05"
33643301,"2015-11-11 02:29:20","None","1714410","None",2,0,"2015-11-11 06:08:30"
33550789,"2015-11-05 17:15:49","None","5446933","None",0,0,"2015-11-11 06:52:55"
33645602,"2015-11-11 06:55:06","None","1414455","261798",3,4,"2015-11-11 08:52:50"
33634206,"2015-11-10 15:58:19","None","1939754","None",2,0,"2015-11-11 08:58:27"
33648167,"2015-11-11 10:01:41","None","1090562","None",27,0,"2015-11-11 10:10:40"
33646105,"2015-11-11 07:40:55","None","1030820","None",1,6,"2015-11-11 10:30:38"
33651667,"2015-11-11 13:34:21","None","1814415","1814415",3,1,"2015-11-11 14:01:41"
33639123,"2015-11-10 20:37:18","None","5550902","5550902",14,1,"2015-11-11 14:19:57"
33654754,"2015-11-11 16:08:49","None","5543198","281545",5,0,"2015-11-11 16:59:16"
33655877,"2015-11-11 17:07:08","None","1391220","1391220",3,5,"2015-11-11 17:20:37"
33651732,"2015-11-11 13:37:31","None","4075155","None",2,0,"2015-11-11 17:56:26"
3363934,"2010-07-29 15:03:52","None","183251","None",4,3,"2010-07-29 18:14:12"
33643702,"2015-11-11 03:16:17","None","319926","319926",0,1,"2015-11-11 19:25:31"
33660465,"2015-11-11 21:48:08","None","3250829","3250829",9,11,"2015-11-11 22:00:07"
33659448,"2015-11-11 20:42:09","None","1623007","1820446",3,0,"2015-11-11 22:26:19"
33660836,"2015-11-11 22:12:19","None","678572","678572",20,3,"2015-11-11 22:26:51"
33661428,"2015-11-11 22:58:18","None","4941992","4941992",2,1,"2015-11-11 23:29:40"
33661857,"2015-11-11 23:33:34","None","3814425","None",1,0,"2015-11-12 00:08:43"
33659424,"2015-11-11 20:40:17","None","3574081","None",13,0,"2015-11-12 00:26:11"
33634126,"2015-11-10 15:54:50","None","94688","None",2,1,"2015-11-12 00:27:04"
33656689,"2015-11-11 17:50:32","None","5545260","None",5,0,"2015-11-12 03:52:22"
33663980,"2015-11-12 03:31:43","None","2084543","None",4,2,"2015-11-12 04:37:28"
33662648,"2015-11-12 00:51:25","None","5545260","-1",12,4,"2015-11-12 04:45:29"
33664651,"2015-11-12 04:51:26","None","1090562","1930168",21,4,"2015-11-12 05:01:10"
33659475,"2015-11-11 20:43:47","None","4253485","None",2,0,"2015-11-12 06:56:35"
33663942,"2015-11-12 03:28:13","None","5543796","5543796",9,2,"2015-11-12 11:50:07"
33673583,"2015-11-12 14:18:59","None","4611375","None",1,0,"2015-11-12 14:51:09"
33671372,"2015-11-12 00:26:02","None","3574081","None",6,0,"2015-11-12 15:44:46"
33650653,"2015-11-11 00:34:02","None","5293046","5293046",3,5,"2015-11-12 16:26:40"
33677130,"2015-11-12 17:02:50","None","2658050","None",1,0,"2015-11-12 18:36:22"
33679382,"2015-11-12 19:11:52","None","5543198","-1",18,2,"2015-11-12 19:59:01"
33668886,"2015-11-12 10:08:03","None","2658050","None",2,0,"2015-11-12 20:30:57"
33680322,"2015-11-12 20:02:58","None","2658050","None",1,0,"2015-11-12 20:36:07"
33681517,"2015-11-12 21:16:01","None","5545260","309334",53,4,"2015-11-12 21:57:38"
33680397,"2015-11-12 20:08:25","None","4275865","None",4,1,"2015-11-12 22:34:37"
33682283,"2015-11-12 22:02:35","None","1319871","1319871",4,0,"2015-11-13 02:35:38"
33684657,"2015-11-13 01:47:05","None","3574081","3574081",37,3,"2015-11-13 03:04:05"
33678180,"2015-11-12 17:59:20","None","3574081","None",3,2,"2015-11-13 03:10:39"
33685385,"2015-11-13 03:20:13","None","3760920","None",0,1,"2015-11-13 03:32:43"
33683655,"2015-11-12 23:56:03","None","5116707","5116707",1,0,"2015-11-13 04:35:14"
33684566,"2015-11-13 01:36:55","None","2251840","None",3,0,"2015-11-13 04:38:24"
33686555,"2015-11-13 05:35:48","None","3574081","220070",11,0,"2015-11-13 05:42:34"
33686464,"2015-11-13 05:27:40","None","3574081","None",13,2,"2015-11-13 05:59:09"
33651810,"2015-11-11 13:41:25","None","3574081","None",8,0,"2015-11-13 06:04:44"
33686902,"2015-11-13 06:11:04","None","5545260","None",7,0,"2015-11-13 06:29:39"
33388755,"2015-10-28 10:35:24","None","2251058","None",1,1,"2015-11-13 06:42:15"
33667265,"2015-11-12 08:37:34","None","3035595","None",3,1,"2015-11-13 08:24:08"
33689721,"2015-11-13 09:40:54","None","3001761","None",10,3,"2015-11-13 09:49:09"
33689598,"2015-11-13 09:32:54","None","1973820","1973820",12,1,"2015-11-13 10:37:26"
33656551,"2015-11-11 17:42:11","None","1973820","635549",27,0,"2015-11-13 10:56:51"
33693463,"2015-11-13 13:08:53","None","4130044","None",2,7,"2015-11-13 14:14:44"
33686730,"2015-11-13 05:53:31","None","5293046","None",4,0,"2015-11-13 15:01:28"
30819133,"2015-06-13 13:19:46","None","5495024","3980929",8,0,"2015-11-13 16:08:15"
33694988,"2015-11-13 14:28:25","None","3574081","None",6,1,"2015-11-13 16:21:23"
33696951,"2015-11-13 16:05:09","None","2411802","2411802",1,0,"2015-11-13 16:39:10"
33646541,"2015-11-11 08:15:16","None","3169198","None",34,7,"2015-11-13 17:40:22"
33655731,"2015-11-11 16:58:54","None","935448","1669634",15,13,"2015-11-13 18:03:05"
33698234,"2015-11-13 17:11:55","None","4985176","None",0,3,"2015-11-13 18:35:22"
33699871,"2015-11-13 18:52:36","None","1598858","None",1,1,"2015-11-13 19:28:25"
33687847,"2015-11-13 07:41:47","None","5546193","None",3,2,"2015-11-13 21:44:09"
33702251,"2015-11-13 21:42:58","None","3574081","3574081",4,5,"2015-11-13 21:57:06"
33692838,"2015-11-13 00:33:03","None","256662","None",0,0,"2015-11-14 08:53:03"
33685864,"2015-11-13 04:17:44","None","127480","None",0,0,"2015-11-14 09:07:28"
33657722,"2015-11-11 18:49:07","None","604964","None",2,1,"2015-11-14 12:11:44"
33708598,"2015-11-14 00:52:30","None","1377097","None",1,0,"2015-11-14 16:16:21"
33711427,"2015-11-14 17:48:40","None","5543198","None",6,3,"2015-11-14 18:03:19"
30033096,"2015-05-04 14:47:04","None","2211907","1714410",39,0,"2015-11-14 18:04:27"
33710829,"2015-11-14 16:48:28","None","2937831","2937831",8,1,"2015-11-14 18:58:02"
33698510,"2015-11-13 17:27:34","None","5520753","4974175",14,4,"2015-11-14 20:24:28"
33712178,"2015-11-14 19:01:58","None","1111929","None",109,6,"2015-11-14 20:49:12"
33629842,"2015-11-10 00:19:52","None","4523099","-1",6,0,"2015-11-14 21:59:26"
33711556,"2015-11-14 18:00:57","None","5545260","102067",58,7,"2015-11-14 22:06:53"
33655121,"2015-11-11 16:28:06","None","5273610","None",1,0,"2015-11-15 00:23:30"
33712795,"2015-11-14 20:08:53","None","4793732","4793732",1,9,"2015-11-15 01:30:58"
33714832,"2015-11-14 23:58:22","None","419116","419116",8,2,"2015-11-15 04:30:13"
33716395,"2015-11-15 04:25:06","None","2937831","None",2,1,"2015-11-15 05:20:17"
33713939,"2015-11-14 22:04:05","None","4256345","4256345",6,7,"2015-11-15 06:10:46"
33684648,"2015-11-13 01:46:25","None","1714410","1714410",18,1,"2015-11-15 06:32:19"
33710603,"2015-11-14 16:27:49","None","2937831","None",0,1,"2015-11-15 13:12:11"
33720331,"2015-11-15 13:39:45","None","1090562","None",4,1,"2015-11-15 13:44:28"
33718162,"2015-11-15 09:25:19","None","2658050","None",3,1,"2015-11-15 14:27:56"
33722235,"2015-11-15 16:53:06","None","5545260","None",17,0,"2015-11-15 17:02:04"
33720645,"2015-11-15 14:12:06","None","419116","419116",23,8,"2015-11-15 18:34:47"
33721457,"2015-11-15 15:33:58","None","5531001","5531001",1,1,"2015-11-15 20:22:39"
33721996,"2015-11-15 16:27:06","None","1461210","1461210",12,6,"2015-11-16 01:19:23"
33695113,"2015-11-13 14:35:21","None","5118777","5118777",0,5,"2015-11-16 03:13:22"
3372659,"2010-07-30 14:55:19","None","213098","None",2,1,"2010-07-30 15:15:31"
33727540,"2015-11-16 02:13:49","None","3574081","524436",11,0,"2015-11-16 05:50:17"
33726333,"2015-11-15 23:23:54","None","1714410","None",6,4,"2015-11-16 07:03:02"
33729887,"2015-11-16 06:54:46","None","1030820","1030820",1,4,"2015-11-16 07:20:54"
33726593,"2015-11-15 23:56:13","None","2283946","None",3,1,"2015-11-16 09:59:52"
33700738,"2015-11-13 19:51:38","None","4233642","None",0,1,"2015-11-16 11:46:11"
33735437,"2015-11-16 00:29:03","None","2937831","2937831",5,0,"2015-11-16 13:00:16"
33727726,"2015-11-16 02:40:30","None","1973820","-1",1,2,"2015-11-16 13:54:11"
33737317,"2015-11-16 14:06:09","None","4486269","None",2,0,"2015-11-16 15:10:51"
33727649,"2015-11-16 02:29:51","None","3574081","None",3,1,"2015-11-16 15:45:29"
32260195,"2015-08-27 22:03:58","None","4478197","None",0,0,"2015-11-16 15:52:47"
33736614,"2015-11-16 13:30:08","None","5562318","None",1,2,"2015-11-16 16:11:58"
33734567,"2015-11-16 11:43:39","None","2937831","-1",2,0,"2015-11-16 16:34:44"
33718620,"2015-11-15 10:21:18","None","3420982","None",1,1,"2015-11-16 16:50:15"
33735833,"2015-11-16 00:49:57","None","2556980","None",1,2,"2015-11-16 17:25:38"
33741544,"2015-11-16 17:48:48","None","3435649","None",2,3,"2015-11-16 18:08:39"
33740516,"2015-11-16 16:51:03","None","4253485","None",2,0,"2015-11-16 20:19:55"
33746080,"2015-11-16 22:46:30","None","4895877","None",1,2,"2015-11-16 22:57:56"
33745345,"2015-11-16 21:54:18","None","997378","None",1,0,"2015-11-17 02:00:06"
33748166,"2015-11-17 02:31:17","None","3928385","3928385",3,0,"2015-11-17 02:42:21"
33684441,"2015-11-13 01:22:21","None","5545260","5545260",6,0,"2015-11-17 04:22:18"
33748565,"2015-11-17 03:19:41","None","49329","None",2,4,"2015-11-17 04:29:55"
33738440,"2015-11-16 15:04:26","None","4454870","None",3,0,"2015-11-17 05:01:27"
33743944,"2015-11-16 20:22:14","None","3928385","3928385",4,2,"2015-11-17 05:23:49"
33747596,"2015-11-17 01:22:50","None","3574081","-1",19,5,"2015-11-17 06:21:18"
33752797,"2015-11-17 09:01:04","None","1886138","None",1,1,"2015-11-17 09:17:33"
33752645,"2015-11-17 08:52:31","None","322912","322912",0,3,"2015-11-17 09:55:20"
33753251,"2015-11-17 09:25:35","None","997378","997378",3,4,"2015-11-17 11:44:07"
33754691,"2015-11-17 10:32:59","None","2658050","None",0,1,"2015-11-17 12:06:50"
33752151,"2015-11-17 08:23:15","None","2658050","None",0,2,"2015-11-17 12:18:31"
33752772,"2015-11-17 08:59:24","None","4418769","None",15,2,"2015-11-17 13:04:43"
33755408,"2015-11-17 11:09:27","None","2658050","2658050",5,5,"2015-11-17 13:50:25"
33757515,"2015-11-17 00:55:45","None","3415409","3415409",3,12,"2015-11-17 15:10:57"
33761087,"2015-11-17 15:43:31","None","5572998","5572998",2,0,"2015-11-17 16:44:36"
33761643,"2015-11-17 16:07:17","None","3928385","None",3,2,"2015-11-17 17:58:00"
33762831,"2015-11-17 17:01:44","None","3928385","3928385",8,4,"2015-11-17 18:08:26"
33765029,"2015-11-17 19:05:35","None","3928385","3928385",4,9,"2015-11-17 19:34:04"
33765943,"2015-11-17 20:02:55","None","988966","None",0,0,"2015-11-17 20:16:10"
33765336,"2015-11-17 19:24:07","None","419116","419116",77,0,"2015-11-17 22:21:44"
33769466,"2015-11-18 00:04:54","None","1855677","1855677",4,2,"2015-11-18 01:26:56"
33748552,"2015-11-17 03:17:24","None","3574081","3047664",21,4,"2015-11-18 02:24:34"
33695306,"2015-11-13 14:45:02","None","2484687","None",1,0,"2015-11-18 06:07:50"
33770190,"2015-11-18 01:21:28","None","1714410","1714410",16,4,"2015-11-18 06:25:42"
33766689,"2015-11-17 20:47:45","None","1714410","-1",3,2,"2015-11-18 06:51:38"
33768815,"2015-11-17 23:07:29","None","1060350","None",0,0,"2015-11-18 07:04:21"
33772833,"2015-11-18 06:01:16","None","5575330","3670871",7,5,"2015-11-18 08:43:55"
33747026,"2015-11-17 00:16:11","None","4486269","None",-1,0,"2015-11-18 09:03:22"
33765711,"2015-11-17 19:47:41","None","1164799","None",0,0,"2015-11-18 12:09:41"
33698496,"2015-11-13 17:26:34","None","5575911","-1",1,0,"2015-11-18 13:11:17"
33778020,"2015-11-18 10:49:13","None","3489247","None",2,3,"2015-11-18 13:30:37"
3378200,"2010-07-31 13:02:22","None","152963","None",5,1,"2010-07-31 13:06:37"
33783187,"2015-11-18 14:52:00","None","1876739","1876739",2,6,"2015-11-18 15:45:13"
33785481,"2015-11-18 16:36:18","None","5202253","None",2,1,"2015-11-18 16:48:15"
33374010,"2015-10-27 16:57:34","None","2835597","2835597",2,4,"2015-11-18 17:04:21"
33785936,"2015-11-18 16:57:38","None","3849791","None",29,2,"2015-11-18 17:09:07"
33780779,"2015-11-18 13:01:21","None","1714410","-1",27,3,"2015-11-18 17:33:18"
33773916,"2015-11-18 07:16:32","None","2937831","None",1,7,"2015-11-18 18:22:37"
33788580,"2015-11-18 19:23:07","None","296460","None",0,0,"2015-11-18 20:13:12"
33783374,"2015-11-18 15:00:24","None","1030820","1030820",4,3,"2015-11-18 22:21:38"
33762864,"2015-11-17 17:03:39","None","1641197","None",1,0,"2015-11-18 22:27:02"
33790366,"2015-11-18 21:06:03","None","1714410","1714410",15,13,"2015-11-19 06:00:20"
33795982,"2015-11-19 05:34:13","None","3574081","3574081",5,4,"2015-11-19 06:08:08"
33796825,"2015-11-19 06:35:06","None","3441882","None",0,0,"2015-11-19 06:55:16"
33778225,"2015-11-18 10:57:44","None","1714410","-1",15,1,"2015-11-19 06:56:26"
33715728,"2015-11-15 02:25:31","None","3574081","None",2,1,"2015-11-19 07:14:17"
33796630,"2015-11-19 06:22:28","None","3250829","3250829",2,6,"2015-11-19 07:18:38"
33721578,"2015-11-15 15:47:43","None","5296123","None",1,2,"2015-11-19 09:05:26"
33789559,"2015-11-18 20:17:26","None","1714410","1714410",2,11,"2015-11-19 09:14:51"
33808368,"2015-11-19 15:45:29","None","3849791","-1",1,0,"2015-11-19 17:02:29"
33810990,"2015-11-19 17:52:29","None","3574081","None",30,3,"2015-11-19 19:03:15"
33810685,"2015-11-19 17:37:27","None","1030820","None",1,1,"2015-11-19 19:22:49"
33794511,"2015-11-19 03:02:14","None","2937831","None",1,0,"2015-11-19 20:23:03"
33814775,"2015-11-19 21:34:35","None","2658050","None",1,2,"2015-11-19 23:19:56"
33802336,"2015-11-19 11:14:26","None","997378","7601910",26,7,"2015-11-20 00:33:53"
33820181,"2015-11-20 06:19:20","None","49329","None",3,1,"2015-11-20 06:43:52"
33827619,"2015-11-20 13:13:46","None","764322","None",4,1,"2015-11-20 13:32:07"
33822948,"2015-11-20 09:18:13","None","4805990","None",1,0,"2015-11-20 14:01:25"
33831122,"2015-11-20 16:08:23","None","3381305","None",0,3,"2015-11-20 17:29:46"
33821449,"2015-11-20 07:46:34","None","3574081","None",5,1,"2015-11-20 18:04:53"
33825249,"2015-11-20 11:11:36","None","5008845","5008845",10,10,"2015-11-20 18:57:03"
33831869,"2015-11-20 16:46:28","None","2937831","2937831",2,4,"2015-11-20 19:23:20"
33833818,"2015-11-20 18:41:15","None","3574081","None",37,5,"2015-11-20 19:26:32"
33828923,"2015-11-20 14:17:46","None","5545260","None",4,2,"2015-11-20 19:40:44"
